timestamp,model,task_set,prompt_version,trial,scoring_mode,task_id,condition,failure_kind,bug_type,evidence_type,trace_leakage_risk,difficulty,parse_valid,runtime_success,repair_success,matched_expected_output,failure_label,tests_passed,tests_total,failed_test,expected_output,actual_output,test_results,exit_code,prompt_path,repair_path,ollama_exit_code,ollama_stderr
20260515-144516,deepseek-coder:6.7b,pilot,v2,2,normalized,repair_028_value_copied_through_function,error-only,wrong_output,incorrect_copied_value,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_discount,42,,"[{""name"": ""original_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""42"", ""actual_output"": """", ""stderr"": ""[line 10] Error: Unexpected character: '\uff5c'.\n[line 10] Error: Unexpected character: '\u2581'.\n[line 10] Error: Unexpected character: '\u2581'.\n[line 10] Error: Unexpected character: '\uff5c'."", ""exit_code"": 65}, {""name"": ""changed_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""38"", ""actual_output"": """", ""stderr"": ""[line 10] Error: Unexpected character: '\uff5c'.\n[line 10] Error: Unexpected character: '\u2581'.\n[line 10] Error: Unexpected character: '\u2581'.\n[line 10] Error: Unexpected character: '\uff5c'."", ""exit_code"": 65}, {""name"": ""changed_price"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""52"", ""actual_output"": """", ""stderr"": ""[line 10] Error: Unexpected character: '\uff5c'.\n[line 10] Error: Unexpected character: '\u2581'.\n[line 10] Error: Unexpected character: '\u2581'.\n[line 10] Error: Unexpected character: '\uff5c'."", ""exit_code"": 65}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_028_value_copied_through_function__error-only__trial-02.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_028_value_copied_through_function__error-only__trial-02__normalized.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,3,strict,repair_028_value_copied_through_function,error-only,wrong_output,incorrect_copied_value,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_discount,42,,"[{""name"": ""original_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""42"", ""actual_output"": """", ""stderr"": ""[line 7] Error: Unexpected character: '`'.\n[line 7] Error: Unexpected character: '`'.\n[line 7] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'."", ""exit_code"": 65}, {""name"": ""changed_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""38"", ""actual_output"": """", ""stderr"": ""[line 7] Error: Unexpected character: '`'.\n[line 7] Error: Unexpected character: '`'.\n[line 7] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'."", ""exit_code"": 65}, {""name"": ""changed_price"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""52"", ""actual_output"": """", ""stderr"": ""[line 7] Error: Unexpected character: '`'.\n[line 7] Error: Unexpected character: '`'.\n[line 7] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'."", ""exit_code"": 65}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_028_value_copied_through_function__error-only__trial-03.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_028_value_copied_through_function__error-only__trial-03.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,3,normalized,repair_028_value_copied_through_function,error-only,wrong_output,incorrect_copied_value,value_provenance,medium,hard,True,True,False,False,wrong_output,0,3,original_discount,42,0,"[{""name"": ""original_discount"", ""failure_label"": ""wrong_output"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": true, ""expected_output"": ""42"", ""actual_output"": ""0"", ""stderr"": """", ""exit_code"": 0}, {""name"": ""changed_discount"", ""failure_label"": ""wrong_output"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": true, ""expected_output"": ""38"", ""actual_output"": ""0"", ""stderr"": """", ""exit_code"": 0}, {""name"": ""changed_price"", ""failure_label"": ""wrong_output"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": true, ""expected_output"": ""52"", ""actual_output"": ""0"", ""stderr"": """", ""exit_code"": 0}]",0,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_028_value_copied_through_function__error-only__trial-03.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_028_value_copied_through_function__error-only__trial-03__normalized.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,1,strict,repair_028_value_copied_through_function,provenance-assisted,wrong_output,incorrect_copied_value,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_discount,42,,"[{""name"": ""original_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""42"", ""actual_output"": """", ""stderr"": ""[line 7] Error: Unexpected character: '`'.\n[line 7] Error: Unexpected character: '`'.\n[line 12] Error: Unexpected character: '`'.\n[line 12] Error: Unexpected character: '`'.\n[line 12] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'."", ""exit_code"": 65}, {""name"": ""changed_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""38"", ""actual_output"": """", ""stderr"": ""[line 7] Error: Unexpected character: '`'.\n[line 7] Error: Unexpected character: '`'.\n[line 12] Error: Unexpected character: '`'.\n[line 12] Error: Unexpected character: '`'.\n[line 12] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'."", ""exit_code"": 65}, {""name"": ""changed_price"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""52"", ""actual_output"": """", ""stderr"": ""[line 7] Error: Unexpected character: '`'.\n[line 7] Error: Unexpected character: '`'.\n[line 12] Error: Unexpected character: '`'.\n[line 12] Error: Unexpected character: '`'.\n[line 12] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'."", ""exit_code"": 65}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_028_value_copied_through_function__provenance-assisted__trial-01.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_028_value_copied_through_function__provenance-assisted__trial-01.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,1,normalized,repair_028_value_copied_through_function,provenance-assisted,wrong_output,incorrect_copied_value,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_discount,42,,"[{""name"": ""original_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""42"", ""actual_output"": """", ""stderr"": ""[line 15] Error at 'string': Expect ';' after expression."", ""exit_code"": 65}, {""name"": ""changed_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""38"", ""actual_output"": """", ""stderr"": ""[line 15] Error at 'string': Expect ';' after expression."", ""exit_code"": 65}, {""name"": ""changed_price"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""52"", ""actual_output"": """", ""stderr"": ""[line 15] Error at 'string': Expect ';' after expression."", ""exit_code"": 65}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_028_value_copied_through_function__provenance-assisted__trial-01.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_028_value_copied_through_function__provenance-assisted__trial-01__normalized.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,2,strict,repair_028_value_copied_through_function,provenance-assisted,wrong_output,incorrect_copied_value,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_discount,42,,"[{""name"": ""original_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""42"", ""actual_output"": """", ""stderr"": ""[line 1] Error: Unexpected character: '''.\n[line 1] Error: Unexpected character: '`'.\n[line 1] Error: Unexpected character: '`'.\n[line 2] Error: Unexpected character: '`'.\n[line 2] Error: Unexpected character: '`'.\n[line 8] Error: Unexpected character: '`'.\n[line 8] Error: Unexpected character: '`'.\n[line 8] Error: Unexpected character: '`'.\n[line 23] Error: Unexpected character: '''.\n[line 23] Error: Unexpected character: '''.\n[line 23] Error: Unexpected character: '''.\n[line 23] Error: Unexpected character: '''.\n[line 27] Error: Unexpected character: '`'.\n[line 27] Error: Unexpected character: '`'.\n[line 27] Error: Unexpected character: '`'.\n[line 29] Error: Unexpected character: '`'.\n[line 29] Error: Unexpected character: '`'.\n[line 29] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '`'.\n[line 43] Error: Unexpected character: '''.\n[line 43] Error: Unexpected character: '''.\n[line 43] Error: Unexpected character: '''.\n[line 43] Error: Unexpected character: '''.\n[line 47] Error: Unexpected character: '`'.\n[line 47] Error: Unexpected character: '`'.\n[line 47] Error: Unexpected character: '`'."", ""exit_code"": 65}, {""name"": ""changed_discount"", ""failure_label"": ""test_setup_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""38"", ""actual_output"": """", ""stderr"": ""replacement expected exactly one match for 'discount: \""8\""', found 2"", ""exit_code"": """"}, {""name"": ""changed_price"", ""failure_label"": ""test_setup_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""52"", ""actual_output"": """", ""stderr"": ""replacement expected exactly one match for 'price: \""50\""', found 2"", ""exit_code"": """"}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_028_value_copied_through_function__provenance-assisted__trial-02.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_028_value_copied_through_function__provenance-assisted__trial-02.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,2,normalized,repair_028_value_copied_through_function,provenance-assisted,wrong_output,incorrect_copied_value,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_discount,42,,"[{""name"": ""original_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""42"", ""actual_output"": """", ""stderr"": ""[line 15] Error: Unexpected character: '''.\n[line 15] Error: Unexpected character: '''.\n[line 15] Error: Unexpected character: '''.\n[line 15] Error: Unexpected character: '''."", ""exit_code"": 65}, {""name"": ""changed_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""38"", ""actual_output"": """", ""stderr"": ""[line 15] Error: Unexpected character: '''.\n[line 15] Error: Unexpected character: '''.\n[line 15] Error: Unexpected character: '''.\n[line 15] Error: Unexpected character: '''."", ""exit_code"": 65}, {""name"": ""changed_price"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""52"", ""actual_output"": """", ""stderr"": ""[line 15] Error: Unexpected character: '''.\n[line 15] Error: Unexpected character: '''.\n[line 15] Error: Unexpected character: '''.\n[line 15] Error: Unexpected character: '''."", ""exit_code"": 65}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_028_value_copied_through_function__provenance-assisted__trial-02.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_028_value_copied_through_function__provenance-assisted__trial-02__normalized.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,3,strict,repair_028_value_copied_through_function,provenance-assisted,wrong_output,incorrect_copied_value,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_discount,42,,"[{""name"": ""original_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""42"", ""actual_output"": """", ""stderr"": ""[line 1] Error: Unexpected character: '''.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 28] Error: Unexpected character: '`'.\n[line 28] Error: Unexpected character: '`'.\n[line 29] Error: Unexpected character: '`'.\n[line 29] Error: Unexpected character: '`'."", ""exit_code"": 65}, {""name"": ""changed_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""38"", ""actual_output"": """", ""stderr"": ""[line 1] Error: Unexpected character: '''.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 28] Error: Unexpected character: '`'.\n[line 28] Error: Unexpected character: '`'.\n[line 29] Error: Unexpected character: '`'.\n[line 29] Error: Unexpected character: '`'."", ""exit_code"": 65}, {""name"": ""changed_price"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""52"", ""actual_output"": """", ""stderr"": ""[line 1] Error: Unexpected character: '''.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 25] Error: Unexpected character: '`'.\n[line 28] Error: Unexpected character: '`'.\n[line 28] Error: Unexpected character: '`'.\n[line 29] Error: Unexpected character: '`'.\n[line 29] Error: Unexpected character: '`'."", ""exit_code"": 65}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_028_value_copied_through_function__provenance-assisted__trial-03.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_028_value_copied_through_function__provenance-assisted__trial-03.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,3,normalized,repair_028_value_copied_through_function,provenance-assisted,wrong_output,incorrect_copied_value,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_discount,42,,"[{""name"": ""original_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""42"", ""actual_output"": """", ""stderr"": ""[line 14] Error at 'code': Expect ';' after expression.\n[line 16] Error at 'the': Expect ';' after expression."", ""exit_code"": 65}, {""name"": ""changed_discount"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""38"", ""actual_output"": """", ""stderr"": ""[line 14] Error at 'code': Expect ';' after expression.\n[line 16] Error at 'the': Expect ';' after expression."", ""exit_code"": 65}, {""name"": ""changed_price"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""52"", ""actual_output"": """", ""stderr"": ""[line 14] Error at 'code': Expect ';' after expression.\n[line 16] Error at 'the': Expect ';' after expression."", ""exit_code"": 65}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_028_value_copied_through_function__provenance-assisted__trial-03.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_028_value_copied_through_function__provenance-assisted__trial-03__normalized.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,1,strict,repair_029_wrong_helper_source_chain,error-only,wrong_output,wrong_field,value_provenance,medium,hard,True,False,False,False,runtime_error_after_patch,0,3,original_current,28,,"[{""name"": ""original_current"", ""failure_label"": ""runtime_error_after_patch"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""Runtime error: parseNumber() expects a string."", ""exit_code"": 70}, {""name"": ""changed_current"", ""failure_label"": ""runtime_error_after_patch"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""34"", ""actual_output"": """", ""stderr"": ""Runtime error: parseNumber() expects a string."", ""exit_code"": 70}, {""name"": ""changed_backup_only"", ""failure_label"": ""runtime_error_after_patch"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""Runtime error: parseNumber() expects a string."", ""exit_code"": 70}]",70,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_029_wrong_helper_source_chain__error-only__trial-01.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_029_wrong_helper_source_chain__error-only__trial-01.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,1,normalized,repair_029_wrong_helper_source_chain,error-only,wrong_output,wrong_field,value_provenance,medium,hard,True,False,False,False,runtime_error_after_patch,0,3,original_current,28,,"[{""name"": ""original_current"", ""failure_label"": ""runtime_error_after_patch"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""Runtime error: parseNumber() expects a string."", ""exit_code"": 70}, {""name"": ""changed_current"", ""failure_label"": ""runtime_error_after_patch"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""34"", ""actual_output"": """", ""stderr"": ""Runtime error: parseNumber() expects a string."", ""exit_code"": 70}, {""name"": ""changed_backup_only"", ""failure_label"": ""runtime_error_after_patch"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""Runtime error: parseNumber() expects a string."", ""exit_code"": 70}]",70,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_029_wrong_helper_source_chain__error-only__trial-01.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_029_wrong_helper_source_chain__error-only__trial-01__normalized.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,2,strict,repair_029_wrong_helper_source_chain,error-only,wrong_output,wrong_field,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_current,28,,"[{""name"": ""original_current"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""[line 3] Error: Unexpected character: '`'.\n[line 3] Error: Unexpected character: '`'.\n[line 3] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '''."", ""exit_code"": 65}, {""name"": ""changed_current"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""34"", ""actual_output"": """", ""stderr"": ""[line 3] Error: Unexpected character: '`'.\n[line 3] Error: Unexpected character: '`'.\n[line 3] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '''."", ""exit_code"": 65}, {""name"": ""changed_backup_only"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""[line 3] Error: Unexpected character: '`'.\n[line 3] Error: Unexpected character: '`'.\n[line 3] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 30] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 31] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 32] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '`'.\n[line 34] Error: Unexpected character: '''."", ""exit_code"": 65}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_029_wrong_helper_source_chain__error-only__trial-02.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_029_wrong_helper_source_chain__error-only__trial-02.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,2,normalized,repair_029_wrong_helper_source_chain,error-only,wrong_output,wrong_field,value_provenance,medium,hard,True,False,False,False,runtime_error_after_patch,0,3,original_current,28,,"[{""name"": ""original_current"", ""failure_label"": ""runtime_error_after_patch"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""Runtime error: parseNumber() expects a string."", ""exit_code"": 70}, {""name"": ""changed_current"", ""failure_label"": ""runtime_error_after_patch"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""34"", ""actual_output"": """", ""stderr"": ""Runtime error: parseNumber() expects a string."", ""exit_code"": 70}, {""name"": ""changed_backup_only"", ""failure_label"": ""runtime_error_after_patch"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": true, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""Runtime error: parseNumber() expects a string."", ""exit_code"": 70}]",70,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_029_wrong_helper_source_chain__error-only__trial-02.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_029_wrong_helper_source_chain__error-only__trial-02__normalized.tds,0,
20260515-144516,deepseek-coder:6.7b,pilot,v2,3,strict,repair_029_wrong_helper_source_chain,error-only,wrong_output,wrong_field,value_provenance,medium,hard,False,False,False,False,syntax_error,0,3,original_current,28,,"[{""name"": ""original_current"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""[line 3] Error: Unexpected character: '''.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 33] Error: Unexpected character: '`'.\n[line 33] Error: Unexpected character: '`'.\n[line 33] Error: Unexpected character: '`'."", ""exit_code"": 65}, {""name"": ""changed_current"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""34"", ""actual_output"": """", ""stderr"": ""[line 3] Error: Unexpected character: '''.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 33] Error: Unexpected character: '`'.\n[line 33] Error: Unexpected character: '`'.\n[line 33] Error: Unexpected character: '`'."", ""exit_code"": 65}, {""name"": ""changed_backup_only"", ""failure_label"": ""syntax_error"", ""repair_success"": false, ""matched_expected_output"": false, ""parse_valid"": false, ""runtime_success"": false, ""expected_output"": ""28"", ""actual_output"": """", ""stderr"": ""[line 3] Error: Unexpected character: '''.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 5] Error: Unexpected character: '`'.\n[line 33] Error: Unexpected character: '`'.\n[line 33] Error: Unexpected character: '`'.\n[line 33] Error: Unexpected character: '`'."", ""exit_code"": 65}]",65,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/prompts/repair_029_wrong_helper_source_chain__error-only__trial-03.txt,bench/results/experiments/20260515-144516-thesis-scale-final-2026-05-15/deepseek-coder-6.7b/repairs/repair_029_wrong_helper_source_chain__error-only__trial-03.tds,0,
